age,job,marital,education,default,balance,housing,loan,contact,day,month,duration, campaign,pdays,previous,poutcome,y
41,"JobCat11","married","secondary","no",1327,"yes","yes","cellular",18,"nov",0,2,176,2,"failure",?
45,"JobCat4","married","secondary","no",128,"no","yes","cellular",18,"nov",0,2,-1,0,"unknown",?
46,"JobCat3","married","secondary","no",942,"no","no","cellular",18,"nov",0,3,119,2,"failure",?
30,"JobCat3","married","secondary","no",1,"yes","no","cellular",18,"nov",0,3,-1,0,"unknown",?
28,"JobCat11","married","secondary","no",1589,"yes","no","cellular",18,"nov",0,4,-1,0,"unknown",?
44,"JobCat3","divorced","secondary","no",-184,"yes","no","cellular",18,"nov",0,2,154,3,"other",?
41,"JobCat6","married","secondary","no",1471,"yes","no","cellular",18,"nov",0,2,-1,0,"unknown",?
28,"JobCat6","married","tertiary","no",1185,"yes","no","cellular",18,"nov",0,2,120,4,"failure",?
28,"JobCat11","single","secondary","no",2802,"no","yes","telephone",18,"nov",0,2,137,2,"failure",?
43,"JobCat7","married","secondary","no",508,"yes","no","cellular",18,"nov",0,1,172,1,"failure",?
51,"JobCat6","single","tertiary","no",6030,"yes","no","cellular",18,"nov",0,2,110,3,"failure",?
46,"JobCat6","divorced","tertiary","no",6269,"yes","no","telephone",18,"nov",0,3,112,2,"failure",?
51,"JobCat6","single","tertiary","no",1202,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
30,"JobCat9","single","tertiary","no",4432,"no","no","telephone",18,"nov",0,4,-1,0,"unknown",?
40,"JobCat11","divorced","secondary","no",399,"yes","yes","cellular",18,"nov",0,3,96,2,"failure",?
33,"JobCat3","married","secondary","no",496,"yes","no","cellular",18,"nov",0,3,-1,0,"unknown",?
30,"JobCat3","single","secondary","no",3845,"yes","no","cellular",18,"nov",0,3,-1,0,"unknown",?
49,"JobCat8","married","tertiary","no",202,"yes","no","cellular",18,"nov",0,1,166,3,"other",?
37,"JobCat6","married","tertiary","no",3,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",2206,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
55,"JobCat6","divorced","secondary","no",1526,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
53,"JobCat2","married","secondary","no",1139,"yes","no","cellular",18,"nov",0,1,186,6,"failure",?
42,"JobCat3","married","secondary","no",1540,"yes","yes","cellular",18,"nov",0,1,-1,0,"unknown",?
28,"JobCat11","married","secondary","no",8781,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
52,"JobCat6","married","tertiary","no",1295,"yes","no","cellular",18,"nov",0,1,123,1,"other",?
37,"JobCat9","married","tertiary","no",3911,"yes","no","cellular",18,"nov",0,2,-1,0,"unknown",?
29,"JobCat9","married","tertiary","no",3564,"no","no","cellular",18,"nov",0,1,-1,0,"unknown",?
33,"JobCat7","married","secondary","no",66,"yes","no","cellular",18,"nov",0,1,123,1,"other",?
47,"JobCat11","married","secondary","no",79,"no","yes","cellular",18,"nov",0,5,-1,0,"unknown",?
50,"JobCat9","married","secondary","no",31,"yes","no","telephone",18,"nov",0,4,-1,0,"unknown",?
56,"JobCat6","married","tertiary","no",1390,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
48,"JobCat6","married","tertiary","no",1175,"yes","no","telephone",18,"nov",0,3,-1,0,"unknown",?
56,"JobCat2","married","tertiary","no",839,"no","yes","cellular",18,"nov",0,1,187,2,"other",?
51,"JobCat9","divorced","secondary","no",5964,"yes","no","cellular",18,"nov",0,4,-1,0,"unknown",?
42,"JobCat6","married","secondary","no",283,"yes","no","cellular",18,"nov",0,1,-1,0,"unknown",?
28,"JobCat9","married","secondary","no",-306,"yes","yes","cellular",18,"nov",0,1,186,1,"failure",?
48,"JobCat6","married","tertiary","no",571,"yes","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
51,"JobCat6","married","tertiary","no",-20,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
43,"JobCat4","married","tertiary","no",1574,"yes","no","cellular",19,"nov",0,3,-1,0,"unknown",?
55,"JobCat9","married","secondary","no",6043,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",48,"yes","no","cellular",19,"nov",0,5,-1,0,"unknown",?
37,"JobCat3","married","primary","no",4,"yes","no","cellular",19,"nov",0,5,-1,0,"unknown",?
29,"JobCat9","divorced","tertiary","yes",1200,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
31,"JobCat6","married","tertiary","no",2744,"yes","no","telephone",19,"nov",0,1,-1,0,"unknown",?
35,"JobCat6","married","tertiary","no",156,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
33,"JobCat9","divorced","tertiary","no",4515,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
53,"JobCat6","married","tertiary","no",57,"no","yes","cellular",19,"nov",0,3,-1,0,"unknown",?
58,"JobCat9","married","secondary","no",4717,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat11","single","tertiary","no",1583,"yes","no","cellular",19,"nov",0,1,182,1,"failure",?
36,"JobCat4","married","tertiary","no",83,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"JobCat6","single","tertiary","no",5561,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
46,"JobCat3","divorced","secondary","no",138,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat6","married","tertiary","no",1416,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
34,"JobCat6","married","tertiary","no",3839,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
48,"JobCat9","married","primary","yes",-530,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
42,"JobCat7","married","tertiary","no",412,"yes","no","telephone",19,"nov",0,4,169,5,"failure",?
28,"JobCat6","married","tertiary","no",314,"no","no","cellular",19,"nov",0,2,175,2,"success",?
35,"JobCat9","married","secondary","no",7957,"no","no","cellular",19,"nov",0,1,111,2,"failure",?
37,"JobCat6","single","secondary","no",4278,"yes","no","cellular",19,"nov",0,1,111,2,"other",?
47,"JobCat4","divorced","secondary","no",392,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
50,"JobCat7","divorced","secondary","no",2015,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat6","married","secondary","no",38,"yes","no","cellular",19,"nov",0,1,188,2,"failure",?
33,"JobCat3","single","secondary","no",4845,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",102,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"JobCat6","single","tertiary","no",54,"yes","yes","cellular",19,"nov",0,1,177,3,"failure",?
52,"JobCat11","married","secondary","no",299,"no","no","cellular",19,"nov",0,4,-1,0,"unknown",?
45,"JobCat4","married","tertiary","no",2185,"yes","no","cellular",19,"nov",0,4,-1,0,"unknown",?
48,"JobCat10","married","secondary","no",1811,"yes","no","telephone",19,"nov",0,4,111,3,"failure",?
34,"JobCat7","divorced","secondary","no",2390,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
51,"JobCat9","married","secondary","no",113,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
57,"JobCat2","single","primary","no",604,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"JobCat6","single","tertiary","no",4319,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat3","married","secondary","no",2089,"yes","no","cellular",19,"nov",0,1,5,1,"success",?
51,"JobCat10","married","secondary","no",1760,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
35,"JobCat9","divorced","secondary","yes",0,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat6","married","tertiary","no",2801,"yes","no","cellular",19,"nov",0,2,111,2,"failure",?
30,"JobCat6","single","tertiary","no",2667,"yes","no","cellular",19,"nov",0,1,99,2,"success",?
28,"JobCat11","single","secondary","no",382,"yes","no","cellular",19,"nov",0,1,191,1,"failure",?
33,"JobCat6","single","tertiary","no",578,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
40,"JobCat8","divorced","tertiary","no",1077,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat3","divorced","tertiary","no",3547,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat6","married","tertiary","no",3889,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
45,"JobCat6","divorced","secondary","no",644,"yes","no","cellular",19,"nov",0,1,168,1,"success",?
35,"JobCat7","single","secondary","no",50,"no","no","cellular",19,"nov",0,1,154,8,"other",?
56,"JobCat2","divorced","secondary","no",1886,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat1","married","secondary","no",16358,"no","no","telephone",19,"nov",0,1,-1,0,"unknown",?
34,"JobCat6","married","tertiary","yes",-485,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat6","divorced","tertiary","no",859,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
42,"JobCat6","divorced","primary","no",0,"yes","no","cellular",19,"nov",0,5,-1,0,"unknown",?
58,"JobCat6","married","secondary","no",60,"no","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
37,"JobCat3","single","primary","no",6,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
33,"JobCat6","divorced","tertiary","no",771,"yes","yes","cellular",19,"nov",0,1,93,5,"failure",?
28,"JobCat6","married","tertiary","no",86,"yes","yes","cellular",19,"nov",0,1,97,2,"other",?
37,"JobCat9","married","secondary","no",3494,"yes","no","cellular",19,"nov",0,1,92,4,"failure",?
49,"JobCat9","divorced","secondary","no",342,"no","yes","cellular",19,"nov",0,3,-1,0,"unknown",?
32,"JobCat3","married","secondary","no",360,"yes","no","telephone",19,"nov",0,1,182,2,"failure",?
48,"JobCat6","married","tertiary","no",5057,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
48,"JobCat6","married","secondary","no",3663,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat9","divorced","secondary","no",1309,"yes","no","cellular",19,"nov",0,1,170,2,"failure",?
37,"JobCat11","married","secondary","no",168,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
42,"JobCat3","married","secondary","no",-430,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
33,"JobCat4","married","secondary","no",6851,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
47,"JobCat10","married","tertiary","no",1172,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
40,"JobCat4","married","tertiary","no",1024,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
29,"JobCat3","married","secondary","no",1570,"yes","yes","cellular",19,"nov",0,2,180,1,"other",?
59,"JobCat6","married","unknown","no",3428,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat6","married","tertiary","no",80,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
40,"JobCat8","married","tertiary","no",2977,"yes","no","cellular",19,"nov",0,1,125,1,"failure",?
50,"JobCat4","divorced","tertiary","no",816,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
44,"JobCat4","married","secondary","no",2878,"yes","no","telephone",19,"nov",0,3,-1,0,"unknown",?
30,"JobCat6","single","tertiary","no",4262,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
32,"JobCat3","married","primary","no",2490,"yes","no","cellular",19,"nov",0,2,180,1,"failure",?
46,"JobCat8","married","tertiary","no",2421,"no","no","cellular",19,"nov",0,1,100,4,"failure",?
49,"JobCat7","married","unknown","no",1990,"yes","no","cellular",19,"nov",0,4,-1,0,"unknown",?
30,"JobCat9","single","tertiary","no",360,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
40,"JobCat3","married","primary","no",4608,"yes","no","telephone",19,"nov",0,2,156,1,"failure",?
40,"JobCat1","married","secondary","no",1783,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
37,"JobCat4","married","primary","no",3373,"yes","no","cellular",19,"nov",0,5,-1,0,"unknown",?
28,"JobCat6","single","tertiary","no",2708,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
37,"JobCat9","divorced","secondary","no",688,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
52,"JobCat7","single","secondary","no",1810,"no","no","telephone",19,"nov",0,1,-1,0,"unknown",?
56,"JobCat2","single","tertiary","no",352,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
32,"JobCat6","married","tertiary","no",395,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
30,"JobCat6","single","tertiary","no",2280,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
46,"JobCat9","divorced","secondary","no",-26,"yes","yes","cellular",19,"nov",0,1,113,2,"other",?
51,"JobCat9","divorced","tertiary","no",4143,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
46,"JobCat7","married","tertiary","no",2520,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
36,"JobCat9","married","secondary","no",4030,"yes","no","cellular",19,"nov",0,2,177,5,"failure",?
33,"JobCat8","married","tertiary","no",8647,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
41,"JobCat3","single","secondary","yes",81,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
36,"JobCat3","married","primary","no",-459,"yes","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
47,"JobCat6","married","unknown","no",4189,"yes","no","cellular",19,"nov",0,3,-1,0,"unknown",?
54,"JobCat6","married","tertiary","no",11246,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
48,"JobCat7","single","secondary","no",2749,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
29,"JobCat1","married","secondary","no",14,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
32,"JobCat6","married","secondary","no",2311,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
29,"JobCat9","single","tertiary","no",849,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat6","married","tertiary","no",0,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat9","married","secondary","no",599,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
32,"JobCat11","single","tertiary","no",3092,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
51,"JobCat4","married","secondary","no",5403,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"JobCat10","single","tertiary","no",1622,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat8","single","tertiary","no",538,"yes","yes","cellular",19,"nov",0,1,195,9,"failure",?
29,"JobCat3","married","secondary","no",69,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat8","married","tertiary","no",210,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
53,"JobCat2","married","tertiary","no",1778,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
31,"JobCat6","married","tertiary","yes",-148,"yes","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
30,"JobCat9","married","secondary","no",524,"no","no","cellular",19,"nov",0,1,106,1,"failure",?
43,"JobCat3","single","secondary","no",9102,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat7","single","secondary","no",2615,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
54,"JobCat11","married","secondary","no",1239,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
33,"JobCat6","single","tertiary","no",1531,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
41,"JobCat6","married","tertiary","no",36,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
31,"JobCat8","married","tertiary","no",-103,"yes","no","cellular",19,"nov",0,2,175,1,"failure",?
37,"JobCat1","married","secondary","no",1444,"no","no","cellular",19,"nov",0,1,117,8,"success",?
40,"JobCat6","married","secondary","no",156,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
44,"JobCat7","married","primary","no",1161,"yes","no","cellular",19,"nov",0,1,184,5,"failure",?
28,"JobCat11","married","secondary","no",2284,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat10","married","secondary","no",11524,"yes","no","cellular",19,"nov",0,3,-1,0,"unknown",?
28,"JobCat7","single","secondary","no",1846,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
28,"JobCat5","single","secondary","no",0,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
54,"JobCat7","married","unknown","no",386,"no","yes","cellular",19,"nov",0,1,152,1,"success",?
31,"JobCat6","single","tertiary","no",8038,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat6","single","secondary","no",142,"no","yes","cellular",19,"nov",0,1,105,4,"failure",?
32,"JobCat6","divorced","tertiary","no",27,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
31,"JobCat9","single","tertiary","no",149,"yes","no","cellular",19,"nov",0,2,182,1,"other",?
30,"JobCat3","married","secondary","no",3228,"yes","no","cellular",19,"nov",0,3,-1,0,"unknown",?
54,"JobCat6","married","tertiary","no",2650,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
53,"JobCat6","married","tertiary","no",241,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
42,"JobCat8","married","secondary","no",3211,"no","no","cellular",19,"nov",0,2,111,1,"failure",?
47,"JobCat3","married","secondary","no",0,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
50,"JobCat9","married","secondary","no",3149,"yes","no","cellular",19,"nov",0,1,190,1,"other",?
41,"JobCat1","single","secondary","no",2184,"no","no","cellular",19,"nov",0,1,153,2,"failure",?
48,"JobCat2","married","primary","yes",-285,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"unknown","single","unknown","no",6929,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
40,"JobCat10","married","secondary","no",0,"yes","no","cellular",19,"nov",0,1,183,1,"failure",?
43,"JobCat9","divorced","secondary","no",6835,"no","no","cellular",19,"nov",0,1,152,2,"failure",?
43,"JobCat6","married","tertiary","no",1993,"no","no","cellular",19,"nov",0,1,174,1,"failure",?
34,"JobCat3","married","primary","no",1503,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
32,"JobCat3","divorced","secondary","no",1125,"yes","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
31,"unknown","single","secondary","no",1522,"no","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
54,"JobCat8","divorced","tertiary","no",1323,"no","no","cellular",19,"nov",0,1,152,4,"failure",?
44,"JobCat6","divorced","tertiary","no",0,"yes","yes","cellular",19,"nov",0,1,-1,0,"unknown",?
43,"JobCat10","divorced","secondary","no",1577,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
53,"JobCat9","married","secondary","no",2818,"yes","no","cellular",19,"nov",0,1,126,7,"failure",?
57,"JobCat11","divorced","secondary","no",18268,"yes","no","cellular",19,"nov",0,1,-1,0,"unknown",?
28,"JobCat11","married","secondary","no",401,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
45,"JobCat4","married","tertiary","no",0,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
44,"JobCat7","divorced","tertiary","no",2279,"no","yes","cellular",19,"nov",0,1,146,1,"failure",?
30,"JobCat9","single","secondary","no",7558,"yes","no","cellular",19,"nov",0,2,-1,0,"unknown",?
45,"JobCat9","divorced","secondary","no",1066,"yes","yes","cellular",19,"nov",0,2,-1,0,"unknown",?
37,"JobCat6","married","secondary","no",763,"no","no","cellular",19,"nov",0,1,153,2,"other",?
58,"JobCat9","single","tertiary","no",388,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
30,"JobCat9","married","tertiary","no",432,"yes","no","cellular",19,"nov",0,2,195,1,"other",?
30,"JobCat6","single","tertiary","no",0,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
29,"JobCat11","single","tertiary","no",2004,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
31,"JobCat6","single","secondary","no",8004,"no","no","cellular",19,"nov",0,3,-1,0,"unknown",?
34,"JobCat6","single","tertiary","no",774,"no","no","cellular",19,"nov",0,2,-1,0,"unknown",?
34,"JobCat6","married","secondary","no",6077,"no","no","cellular",19,"nov",0,1,-1,0,"unknown",?
